,Recency,Frequency,Monetary
1493,-0.6124919162941928,0.06993096722688691,-0.02188646756229197
1494,-0.5619505863853459,0.06993096722688691,1.3774382521356563
1496,2.76366892161678,-0.8091666242446708,-0.6476456421209077
1497,-0.6226001822759621,0.06993096722688691,-0.018612921331265526
1498,0.4893090757186695,-0.3696178285088919,-0.644258436317362
1499,-0.9561729596743516,-0.3696178285088919,-0.7942544472719709
1500,-0.2587026069322645,0.06993096722688691,0.0020693573051837532
1501,-0.5720588523671152,-0.3696178285088919,0.2617370704793918
1502,-0.9157398957472741,-0.8091666242446708,-0.7458294476796818
1503,-0.32946046880465013,1.8281261501700024,0.6531911762083479
1504,-0.7337911080754252,0.9490285586984446,1.4745810564441404
1505,-0.6226001822759621,-0.3696178285088919,-0.4944987770566006
1506,1.9853324410205377,-0.8091666242446708,-0.8413938140837142
1507,-0.9056316297655047,1.3885773544342235,1.7230039990629782
1508,2.126848164765309,-0.8091666242446708,-0.7080229619253078
1509,-0.6226001822759621,0.9490285586984446,1.01494023975261
1510,-0.8955233637837353,0.5094797629626657,-0.08139139369417903
1511,-0.592275384330654,3.5863213331131174,1.5291143171688235
1512,-0.9460646936925823,0.06993096722688691,-0.5308216666690218
1513,-0.8550902998566579,0.9490285586984446,0.13413425344822316
1514,-0.8753068318201965,0.06993096722688691,-0.7447861882921898
1515,0.7217991932993653,-0.8091666242446708,-0.8512731643440554
1516,-0.8854150978019659,0.06993096722688691,0.30278925210596347
1517,-0.8045489699478109,0.9490285586984446,0.48398594478563184
1518,-0.2688108729140339,0.06993096722688691,-0.1596652035397125
1519,-0.2688108729140339,1.3885773544342235,2.1190835224947757
1520,-0.7641159060207334,1.3885773544342235,1.3491580945256534
1521,0.5398504056275164,-0.8091666242446708,-0.8242876720634082
1522,2.2279308245830025,-0.3696178285088919,-0.8212670371990465
1523,0.2871437560832819,-0.8091666242446708,-0.7226150445269821
1524,1.3384034181872975,0.5094797629626657,0.7012255180646282
1525,-0.5417340544218071,0.5094797629626657,-0.2958376512538514
1527,-0.7438993740571946,-0.8091666242446708,-0.7748088751100162
1529,-0.673141512184809,3.146772537377339,1.967488750400893
1530,0.16584456430204939,-0.8091666242446708,-0.614976418501911
1531,-0.5215175224582683,1.8281261501700024,0.6993821253950985
1533,-0.6630332462030396,2.2676749459057812,0.13023369778734029
1534,-0.6832497781665784,1.3885773544342235,0.11377865199371585
1535,1.62143486567684,-0.8091666242446708,-0.6429758143864196
1536,0.6813661293722877,0.06993096722688691,-0.5423389191134775
1537,-0.8449820338748885,2.2676749459057812,1.4960943295710598
1538,-0.47097619254942147,1.3885773544342235,-0.1548214992406423
1540,0.07487017046612499,-0.8091666242446708,0.4917486677749573
1541,2.1369564307470785,-0.8091666242446708,-0.6339425128645637
1542,-0.8753068318201965,1.3885773544342235,0.16108286282123174
1544,-0.43054312862234395,0.06993096722688691,-0.6625802088649404
1545,-0.754007640038964,-0.3696178285088919,-0.46401016126268657
1546,-0.5215175224582683,0.9490285586984446,-0.02947230313743252
1547,-0.8348737678931191,-0.3696178285088919,-0.8076775675152216
1548,-0.5215175224582683,0.5094797629626657,-0.2264556329988256
1549,-0.8247655019113497,0.5094797629626657,0.4769902357327089
1550,1.3485116841690667,0.06993096722688691,-0.7158534290307044
1551,1.9347911111116907,0.06993096722688691,-0.27313358710888586
1552,-0.7337911080754252,-0.8091666242446708,-0.659568606549388
1554,-0.7337911080754252,2.2676749459057812,-0.07378147132221329
1555,0.46909254375513076,-0.3696178285088919,-0.5549581425126867
1556,-0.2890274048775726,-0.3696178285088919,1.4362822967796511
1557,0.10519496841143312,-0.8091666242446708,-0.16937970978428116
1559,-0.2789191388958033,-0.8091666242446708,0.2244996353000135
1560,-0.10707861720572383,0.06993096722688691,-0.3954772025957494
1561,-0.19805301104164824,-0.8091666242446708,-0.4813541604016415
1562,-0.38000179871349704,-0.8091666242446708,-0.8335242059334768
1563,-0.4608679265676521,0.5094797629626657,1.4150663450510432
1564,-0.9157398957472741,0.9490285586984446,-0.6951673868322512
1565,2.723235857689702,-0.8091666242446708,-0.7380689828275585
1566,0.2568189581379738,-0.8091666242446708,-0.7100884047530698
1567,-0.9157398957472741,-0.8091666242446708,-0.832451590762354
1568,-0.6933580441483478,0.06993096722688691,-0.5633463695070671
1569,-0.3092439368411114,-0.8091666242446708,-0.8445115488477777
1570,0.5600669375910552,-0.8091666242446708,-0.861073479802314
1571,0.822881853117059,-0.8091666242446708,-0.8199716191572904
1572,-0.8045489699478109,0.06993096722688691,-0.7150751244082897
1573,-0.42043486264057456,0.5094797629626657,-0.56916709450236
1574,-0.8146572359295803,0.5094797629626657,1.9367231364434894
1575,1.166562896497218,-0.8091666242446708,-0.7957726681843601
1576,-0.9258481617290435,-0.8091666242446708,-0.8590411563201866
1578,-0.6630332462030396,2.70722374164156,0.5129013916618991
1579,-0.9056316297655047,-0.8091666242446708,-0.7627127868293546
1580,-0.09697035122395445,-0.3696178285088919,-0.5502258396489331
1581,1.651759663622148,-0.8091666242446708,-0.836309241816392
1582,-0.8449820338748885,0.5094797629626657,3.162522055538199
1583,1.0755885026612935,-0.8091666242446708,-0.7994624643730225
1584,-0.7337911080754252,-0.3696178285088919,-0.6894588159846757
1585,-0.7034663101301172,-0.8091666242446708,-0.4585703087421924
1586,1.9550076430752295,-0.8091666242446708,-0.8165588211321181
1587,1.7225175254945337,-0.8091666242446708,-0.758612009669862
1588,-0.8955233637837353,0.5094797629626657,-0.481802776992511
1591,-0.8449820338748885,1.3885773544342235,2.871832053477918
1593,-0.6832497781665784,-0.3696178285088919,-0.8606745422298964
1594,-0.19805301104164824,-0.3696178285088919,-0.17068416037484657
1595,-0.4810844585311908,-0.8091666242446708,-0.19934519045964766
1596,2.1976060266376947,-0.8091666242446708,-0.45080833846526747
1597,-0.7742241720025028,-0.8091666242446708,-0.6602332515992837
1598,-0.6933580441483478,0.9490285586984446,-0.11808687594499016
1599,-0.7843324379842722,-0.3696178285088919,-0.6090917129525512
1600,-0.6124919162941928,-0.3696178285088919,-0.6718506147930443
1601,-0.8753068318201965,0.5094797629626657,0.6285195218477228
1602,0.7925570551717509,-0.8091666242446708,-0.0138467464094764
1603,0.4893090757186695,0.5094797629626657,0.11796298022969583
1604,-0.8348737678931191,0.9490285586984446,-0.01075234572983742
1605,-0.4810844585311908,0.5094797629626657,-0.3697261586523945
1606,-0.8955233637837353,2.70722374164156,1.7339491900828348
1607,-0.6832497781665784,1.8281261501700024,3.184148988237636
1608,-0.8449820338748885,-0.8091666242446708,-0.556706693419717
1609,-0.2081612770234176,0.06993096722688691,0.41597461581244055
1610,0.2163858942108963,-0.8091666242446708,-0.7325252559957557
1611,-0.7742241720025028,0.06993096722688691,0.30198610797432274
1612,-0.2587026069322645,0.5094797629626657,2.851354512614483
1613,-0.09697035122395445,-0.8091666242446708,-0.750875631614564
1614,2.1672812286923864,-0.8091666242446708,-0.7495689228867962
1615,-0.5518423204035765,0.06993096722688691,0.46432961315145627
1616,-0.5417340544218071,0.5094797629626657,0.025956685344187925
1617,1.5607852697862237,0.06993096722688691,0.3530583970801827
1618,-0.4911927245129602,0.9490285586984446,0.9175053830326195
1619,1.7326257914763032,-0.8091666242446708,-0.6441530565812518
1621,0.610608267499902,-0.8091666242446708,-0.7533001182575018
1623,-0.8146572359295803,0.9490285586984446,1.0946140946636087
1624,1.2676455563149116,-0.8091666242446708,-0.8333021557752442
1625,-0.6933580441483478,1.8281261501700024,-0.04322812226183147
1626,0.5095256076822082,0.5094797629626657,0.7665760087010338
1627,2.7838854535803184,-0.8091666242446708,-0.60764801056784
1629,-0.4810844585311908,0.06993096722688691,-0.8018192068998893
1630,-0.3395687347864195,-0.3696178285088919,-0.5358294622714637
1631,-0.35978526674995825,0.06993096722688691,-0.5508528490787894
1632,-0.32946046880465013,-0.3696178285088919,-0.4866660518140017
1633,-0.35978526674995825,-0.3696178285088919,0.5650831788465205
1635,-0.17783647907810948,-0.8091666242446708,-0.8244118696095383
1636,1.7225175254945337,0.5094797629626657,0.2306056382952049
1637,2.723235857689702,-0.8091666242446708,-0.8317974836860692
1638,0.8734231830259059,-0.3696178285088919,0.3005348784656036
1639,0.529742139645747,-0.3696178285088919,-0.6094086048732829
1640,-0.966281225656121,0.06993096722688691,0.8111870145585306
1641,0.46909254375513076,-0.8091666242446708,-0.7754125504554481
1642,-0.754007640038964,-0.8091666242446708,-0.7113981243304407
1644,1.3080786202419894,-0.8091666242446708,-0.7261558036602884
1645,1.1766711624789872,-0.8091666242446708,-0.6259396746193868
1646,-0.8247655019113497,0.06993096722688691,0.5653488863239985
1648,-0.7641159060207334,0.06993096722688691,-0.46950119822643427
1649,-0.3496770007681889,0.5094797629626657,0.2354388046206641
1650,1.2676455563149116,-0.8091666242446708,-0.6234278733379576
1651,-0.7337911080754252,-0.8091666242446708,-0.8267889353712264
1653,-0.4911927245129602,0.9490285586984446,-0.6282866318850435
1654,-0.6327084482577315,-0.3696178285088919,0.3907271364652128
1655,-0.9056316297655047,2.2676749459057812,3.0374430831868717
1656,-0.7135745761118866,-0.3696178285088919,-0.7223485843371032
1657,-0.8348737678931191,2.2676749459057812,0.6505107673491421
1658,-0.38000179871349704,1.3885773544342235,-0.31331638591254735
1659,1.5607852697862237,-0.8091666242446708,-0.630847359472524
1660,0.5701752035728246,0.06993096722688691,0.8909820561660563
1661,-0.9056316297655047,-0.3696178285088919,-0.17420233813612923
1662,-0.2789191388958033,0.06993096722688691,-0.44677003643504043
1663,-0.4810844585311908,-0.3696178285088919,-0.41469771374986863
1664,-0.2081612770234176,1.3885773544342235,0.26711369515821987
1666,-0.39011006469526643,-0.3696178285088919,-0.8140507834126928
1667,1.5708935357679932,-0.8091666242446708,-0.4709019960043006
1668,-0.2789191388958033,-0.3696178285088919,-0.36149449583737797
1671,-0.8449820338748885,2.70722374164156,-0.4198763750672894
1672,-0.4507596605858827,-0.8091666242446708,-0.43465814119396223
1673,-0.9864977576196597,3.5863213331131174,0.9568112718893633
1674,-0.5619505863853459,0.06993096722688691,-0.4999085210810633
1675,-0.2081612770234176,0.5094797629626657,1.8582370617009332
1676,-0.18794474505987885,-0.8091666242446708,-0.800091731940081
1677,2.7333441236714715,-0.8091666242446708,-0.8437874395182197
1678,-0.5316257884400377,-0.8091666242446708,-0.45240559417973947
1679,-0.8449820338748885,-0.8091666242446708,-0.8363152635155983
1680,0.14562803233851063,-0.3696178285088919,-0.8121697551231238
1681,-0.9258481617290435,1.8281261501700024,-0.5245726483176806
1682,1.2878620882784504,-0.8091666242446708,-0.7177209084970592
1683,-0.6933580441483478,0.06993096722688691,-0.0018695866881393445
1684,1.9347911111116907,-0.8091666242446708,-0.7506054078626812
1685,0.8430983850805978,-0.3696178285088919,-0.5462048500039242
1686,-0.5013009904947295,-0.8091666242446708,-0.7966315130336591
1687,-0.9056316297655047,0.06993096722688691,-0.6834469020395827
1688,-0.7135745761118866,3.5863213331131174,0.6873906641381462
1690,-0.38000179871349704,0.5094797629626657,-0.34239065510538086
1692,0.22649416019266566,-0.3696178285088919,-0.805426204724465
1693,-0.6327084482577315,-0.8091666242446708,3.8215661724596552
1694,0.984614108825369,-0.3696178285088919,-0.5062373269468879
1696,-0.5417340544218071,2.2676749459057812,1.3559867014256015
1697,-0.9157398957472741,-0.3696178285088919,-0.44115028565075787
1698,-0.2789191388958033,-0.8091666242446708,-0.29506386290584147
1699,1.3080786202419894,-0.8091666242446708,-0.8156992235704182
1701,0.38822641590097573,1.8281261501700024,0.7971293577614156
1702,-0.5720588523671152,0.5094797629626657,2.0686977070984343
1703,-0.9561729596743516,1.8281261501700024,1.1838910543838599
1704,0.16584456430204939,-0.8091666242446708,-0.271443747769117
1705,2.76366892161678,-0.8091666242446708,-0.8336913080864516
1706,2.2380390905647722,-0.3696178285088919,-0.7768223807821238
1707,-0.026212489351568793,-0.8091666242446708,-0.6208144558824219
1708,-0.38000179871349704,0.5094797629626657,-0.4041243626560009
1710,-0.8146572359295803,-0.3696178285088919,1.023972035849664
1711,-0.673141512184809,0.06993096722688691,-0.22045199889014114
1712,-0.18794474505987885,-0.8091666242446708,-0.780413571646283
1713,1.651759663622148,-0.8091666242446708,-0.7914852183494723
1715,0.1153032343932025,-0.8091666242446708,-0.7012636045662324
1716,-0.7337911080754252,2.70722374164156,3.222885073806984
1717,0.044545372520816855,1.3885773544342235,0.8998211578885087
1718,1.6012183337133012,-0.3696178285088919,-0.27528333372553615
1719,1.3080786202419894,-0.8091666242446708,-0.8087524408235468
1720,0.6611495974087489,-0.8091666242446708,-0.7036135726814922
1721,-0.9157398957472741,-0.8091666242446708,-0.12065061438207372
1722,-0.7641159060207334,0.5094797629626657,1.1909161192204132
1723,-0.6023836503124234,-0.8091666242446708,-0.5953652496117829
1724,1.9853324410205377,-0.8091666242446708,-0.4841655412185843
1725,-0.7438993740571946,-0.8091666242446708,-0.7400696923888528
1726,0.8835314490076752,-0.8091666242446708,-0.7546632804153287
1727,0.08497843644789436,-0.8091666242446708,-0.8202011964395308
1728,1.3485116841690667,-0.8091666242446708,-0.4302728387469719
1729,-0.8955233637837353,1.3885773544342235,1.7511117855332
1730,1.4495943439867607,-0.8091666242446708,-0.7153287884873553
1731,0.7319074592811345,-0.8091666242446708,-0.563637669206172
1732,-0.6124919162941928,0.06993096722688691,-0.7106755204256845
1733,-0.9763894916378903,3.5863213331131174,0.8794279208139619
1734,0.448876011791592,-0.8091666242446708,-0.7104015331117975
1735,-0.8247655019113497,0.9490285586984446,-0.3341025388603053
1736,2.773777187598549,-0.8091666242446708,-0.13713727409653137
1738,-0.592275384330654,0.06993096722688691,-0.5444118890652474
1739,-0.23848607496872573,-0.8091666242446708,-0.7779491912461034
1740,-0.7337911080754252,-0.3696178285088919,-0.47186546787730915
1741,1.6012183337133012,-0.3696178285088919,0.041948813011327676
1742,-0.9460646936925823,0.06993096722688691,-0.7025981636528293
1743,-0.7641159060207334,-0.8091666242446708,-0.8182930705035335
1744,1.3687282161326055,-0.8091666242446708,-0.8149811359400667
1745,-0.9460646936925823,0.5094797629626657,-0.6082185665676372
1746,1.196887694442526,-0.8091666242446708,-0.7958328851764233
1747,-0.6832497781665784,0.9490285586984446,1.5334619839957742
1748,-0.04642902131510755,0.06993096722688691,-0.6561520449622118
1749,0.3174685540285901,-0.3696178285088919,-0.8355806162124293
1750,-0.8348737678931191,0.9490285586984446,0.19037692403509543
1751,-0.9763894916378903,1.8281261501700024,0.15091070743698407
1752,0.22649416019266566,-0.8091666242446708,-0.7229018279516822
1753,-0.8449820338748885,1.3885773544342235,1.9583801776389589
1755,1.196887694442526,-0.3696178285088919,-0.4333935843606386
1757,-0.9157398957472741,0.5094797629626657,-0.11755621370243474
1758,2.1976060266376947,0.06993096722688691,0.5695573013568037
1759,0.3579016179556676,-0.8091666242446708,-0.8073411050720695
1760,-0.5619505863853459,-0.8091666242446708,-0.5849522262592831
1761,0.6611495974087489,-0.3696178285088919,1.2280534436504866
1762,-0.2081612770234176,0.9490285586984446,1.4381083770639627
1763,-0.40021833067703577,-0.3696178285088919,-0.49373326854499927
1764,-0.4507596605858827,0.06993096722688691,0.20026229599464299
1765,0.7723405232082121,-0.8091666242446708,-0.6811774741512072
1767,-0.2688108729140339,-0.8091666242446708,-0.5918244904784766
1770,-0.35978526674995825,-0.8091666242446708,-0.10530883022921468
1771,-0.5619505863853459,-0.3696178285088919,0.15855073830498115
1772,-0.592275384330654,-0.8091666242446708,-0.19764406043386695
1774,-0.4608679265676521,1.3885773544342235,0.6596155765490725
1775,1.6921927275492257,-0.8091666242446708,-0.12017188929517271
1777,-0.40021833067703577,0.06993096722688691,0.0433225131427656
1778,-0.7337911080754252,0.5094797629626657,0.9394627564760034
1780,-0.2081612770234176,0.9490285586984446,1.1826401216449902
1781,0.42865947982805325,-0.8091666242446708,-0.7320435200592514
1782,0.9239645129347528,-0.8091666242446708,0.6214952097235701
1783,-0.8348737678931191,2.70722374164156,0.4030671035637296
1784,-0.9157398957472741,0.06993096722688691,-0.6350723341781466
1787,-0.8348737678931191,0.5094797629626657,0.3683234045681615
1788,-0.754007640038964,0.5094797629626657,0.829096300710477
1789,-0.5013009904947295,0.9490285586984446,0.1660063546347854
1790,0.3073602880468207,0.9490285586984446,-0.6401764769678893
1791,0.2062776282291269,0.06993096722688691,0.13426597811836105
