rating,date,variation,verified_reviews,feedback,processed_reviews
4,30-Jul-18,White  Show,"""Love the product idea. Super easy to set up & get started, a breeze to do routine tasks (set alarms, timers, add items to shopping/to do lists, play music, get news, just about anything it's supposed to do). The sound is good where Imhave it sitting, not tinny at all as some have found. There is one thing I HATE & it would keep me from recommending it to anyone - you cannot delete from the nice screen the continually running suggestions of what to ask Alexa. Unless you have her turn off the screen totally which I do when I go to bed. And it's too bad bc it's like a continuously running advertisement or set-up guide. Not attractive. The echo show was on sale prior to Prime day for less than the Echo, so I figured I was getting a great deal for my money when trying to decide which device to start out with. Because of the ever present script it's not a nice device to look at, I would not buy it again, or recommend - go with the Echo. I may still exchange the product.""",1,love product idea super easy set get started breeze routine task set alarm timer add item shoppingto list play music get news anything supposed sound good imhave sitting not_tinny found one thing hate would keep recommending anyone not_delete nice screen continually running suggestion ask alexa unless turn screen totally go bed bad like continuously running advertisement setup guide not_attractive echo show sale prior prime day less echo figured getting great deal money trying decide device start ever present script not_a nice device look would not_buy recommend go echo may still exchange product
5,28-Jul-18,Black  Show,bought two of these. One for my kitchen and the other for my sewing room. Its great if I need a recipe or need to know how to do something.  I am still learning everything it can do.,1,bought two one kitchen sewing room great need recipe need know something still learning everything
5,29-Jul-18,Charcoal Fabric ,"""I am extremely impressed with this item. Bought it from the &#34;warehouse&#34; or &#34;outlet&#34; with a &#34;minor imperfection. Can't tell it even has one. works great. Didn't come in packaging, but it was sealed up and had no damage and wasn't missing anything. I like the sound quality, I see some knock it. It's not a BOSE but it's more than great for our family. Easy to use, minor learning curve as it learns your voice. It integrates seamlessly with my other amazon services.Can't wait to get for my classroom too! It's a lot of fun even just as a speaker, let alone what I plan to do with it.""",1,extremely impressed item bought warehouse outlet minor imperfection not_tell even one work great not_come packaging sealed no_damage not_missing anything like sound quality see knock not_a bose great family easy use minor learning curve learns voice integrates seamlessly amazon servicescannot wait get classroom lot fun even speaker let alone plan
2,29-Jul-18,Sandstone Fabric ,"""I am not super impressed with Alexa. When my Prime lapsed, she wouldn't play anything. She isn't smart enough to differentiate among spotify accounts so we can't use it for that either. She randomly speaks up when nobody is talking to her. Just today I unplugged her...not sure I'll ever use my Alexa again.""",0,not_super impressed alexa prime lapsed would not_play anything not_smart enough differentiate among spotify account not_use either randomly speaks nobody_is talking today unplugged hernot sure ever use alexa
5,31-Jul-18,Charcoal Fabric ,Loved it!,1,loved
5,30-Jul-18,Heather Gray Fabric ,It was very easy to set up and my family love it’s!,1,easy set family love
5,29-Jul-18,Charcoal Fabric ,Simply love my Echo. I hardly watch any TV at all anymore. I'm too busy listening to music. Speaker is pretty goo for its size. All the fun skills really make the echo fun for my whole family.,1,simply love echo hardly watch tv anymore busy listening music speaker pretty goo size fun skill really make echo fun whole family
5,29-Jul-18,Charcoal Fabric ,"""I have had pure fun with my echo.  Weather, jokes, news briefing, and music but still so much more to use it for.  A lot of fun for the money.""",1,pure fun echo weather joke news briefing music still much use lot fun money
4,30-Jul-18,Configuration: Fire TV Stick,Es  excelente funciona genial,1,e excelente funciona genial
5,25-Jul-18,Black  Plus,This thing is great. Has good sound and does everything I expected. I have it linked in with my lights and use it with alarm.com as well.,1,thing great good sound everything expected linked light use alarmcom well
5,29-Jul-18,Charcoal Fabric ,Very easy set up. Really enjoying it,1,easy set really enjoying
5,30-Jul-18,Black  Dot,Very pleased,1,pleased
5,30-Jul-18,Heather Gray Fabric ,Sound quality,1,sound quality
5,30-Jul-18,Configuration: Fire TV Stick,Easy to set up; Easy to use!,1,easy set easy use
5,28-Jul-18,White  Show,Love it!  We have other echoes and love those so I bought this on prime day!  No regrets.  Love that I can connect to my Ring and see the front door.  Yhe kids like seeing the lyrics to songs and sing along. .,1,love echo love bought prime day no_regrets love connect ring see front door yhe kid like seeing lyric song sing along
5,28-Jul-18,Black  Show,I have it in the kitchen. Great for news or music in the a.m. I can video call my daughter and grand kids. I really dig it!,1,kitchen great news music video call daughter grand kid really dig
5,27-Jul-18,Black  Plus,Love the music the stories,1,love music story
5,30-Jul-18,Black  Dot,"""Fantastic product, I use it as a smart home hub and to play music through speakers mainly, the customizable routines are so nice and very easy to program""",1,fantastic product use smart home hub play music speaker mainly customizable routine nice easy program
5,30-Jul-18,Black  Dot,"""Love it, we are still learning the capabilities, having a lot of fun.""",1,love still learning capability lot fun
5,29-Jul-18,Heather Gray Fabric ,Love it!! Great product!!!,1,love great product
5,30-Jul-18,Black  Dot,It's easy to set up and use. There are new features and skills added all the time.,1,easy set use new feature skill added time
4,30-Jul-18,White  Spot,Echo Spot works well except it does not work with the Ring doorbell as it states on the website. Since they were sold as a pair I thought that it would be app ready.  Unfortunately that is not case.  Perhaps Ring will update so that they can be integrated.,1,echo spot work well except not_work ring doorbell state website since sold pair thought would app ready unfortunately not_case perhaps ring update integrated
5,26-Jul-18,Black  Plus,Well behaved device that i enjoy using.,1,well behaved device enjoy using
1,30-Jul-18,Black  Dot,"""I am quite disappointed by this product.There clearly is a bug: half of the time I ask for a newsflash, two second after it starts, the whole thing stops and reboots for a couple of minutes. Same goes when I ask to play the radio. Also, many times it get confused when I ask to switch of &#34;the lights&#34;...as other items are also named the same, which is not true. Clearly no AI or natural language, very 'beta' stage still for me. Not impressed!""",0,quite disappointed productthere clearly bug half time ask newsflash two second start whole thing stop reboots couple minute go ask play radio also many time get confused ask switch lightsas item also named not_true clearly no_ai natural language beta stage still not_impressed
5,30-Jul-18,Black  Dot,3rd Dot. Love it!,1,rd dot love
5,30-Jul-18,Black  Spot,Nice,1,nice
5,30-Jul-18,Black  Dot,I love it...... I want to get another one very  very  soon,1,love want get another one soon
5,29-Jul-18,Sandstone Fabric ,"""This is my second Echo and I love how it helps me in the kitchen. I can set timers, listen to the news, prepare grocery lists, and get great music.""",1,second echo love help kitchen set timer listen news prepare grocery list get great music
